0.1,-0.0008911068565034712,0.0408201473234505,0.001028520538117516,-0.0006446492522786826,3.703703703703705e-08,0.0980307148554271,0.07537628976838727,3.899250423488261e-08
0.2,-0.004187577774262599,0.002992899382263074,-0.0034777876900544953,0.08159560376609952,1.1851851851851856e-06,0.14979449908968723,0.19880842915755736,1.2522993678084074e-06
0.30000000000000004,0.00035381978920785446,-0.09360778993062516,-0.012242336850322529,0.07897836200063885,9.000000000000005e-06,0.3141729525245719,0.19523352148409245,1.1406295677648639e-05
0.4,0.01355853171191358,-0.163030734903797,-0.0170369966584054,0.009390392930784315,3.792592592592594e-05,0.4026574709046556,0.29773207657688955,4.026220671076528e-05
0.5,0.03133960453304794,-0.18455919432973297,-0.013237695989845366,-0.08720418828833001,0.00011574074074074073,0.2989331309573227,0.44782804011283384,0.00013790518982483956
0.6,0.048988218881954794,-0.1618296196739703,0.000392951363003682,-0.18387815040449507,0.00028799999999999995,0.3890983212784984,0.6247645503963742,0.00036498424935355376
0.7000000000000001,0.06257564074413016,-0.1052067216054108,0.023034441207849036,-0.2657032412216837,0.0006224814814814818,0.4822897843333615,0.7657487847370552,0.0007450954369751708
0.8,0.0692650416212925,-0.025581792734028032,0.05280002468128537,-0.3255984826303401,0.00121362962962963,0.5918664323468251,0.8145497399187058,0.0012955552627329765
0.9,0.06724434704494378,0.06756498558639015,0.0873395545586257,-0.3611578224581476,0.002187,0.7269399310222772,0.6771056072851311,0.0023911733603484138
1.0,0.05555555555555554,0.16666666666666663,0.1242259987499883,-0.3726779962499649,0.0037037037037037034,0.887914489381193,0.5946862780980166,0.004390107198038789
2.0,-0.4921578515459546,0.7521505087931506,0.23254450210221336,0.3177047037562888,0.11851851851851851,1.182848523467836,1.7604908723957011,0.1397276089491532
3.0,-1.0945709356632256,0.3201651085765911,-0.5494674392548936,1.1821566322827697,0.8999999999999999,2.1166249090789195,3.2471695211070055,1.0311460200105467
4.0,-0.9710619151609539,-0.6038753454213975,-1.9487892389031398,1.5172347326168267,3.7925925925925923,3.490638645758107,2.3523080227988453,4.446753343275057
5.0,0.12477891494247091,-1.5703394200009704,-3.39978003648175,1.3041091873986939,11.574074074074074,5.24701529742931,3.258148090406726,14.668201462636336
6.0,2.106013632349568,-2.3504342084889593,-4.423200942796717,0.6895353736864253,28.799999999999997,6.515371714101083,4.2136105744719226,33.283993425316254
7.0,4.732462694496291,-2.85273409484527,-4.6977162912802966,-0.16952340523950915,62.24814814814812,6.438853477003311,5.405906166239565,65.4809111546272
8.0,7.712392487946591,-3.059014991573169,-4.046091195674759,-1.1441564351072233,121.36296296296295,4.6771306588344785,6.921337525805475,141.49596934847037
9.0,10.757557993270897,-2.9876263542692234,-2.4031117371885515,-2.1387119411636495,218.70000000000002,5.601230081709541,8.671754711249188,270.735529096669
10.0,13.606574900425041,-2.673198109702369,0.2151851860802555,-3.0855596790453337,370.3703703703704,6.4934923073428,10.43533227600192,469.3980613130791
11.0,16.036399194785407,-2.156100234472026,3.7367807662633186,-3.939276386035427,596.4851851851852,7.405986967069057,11.968881624667057,739.8616289724969
12.0,17.86476506855028,-1.4768802968547647,8.052960265983279,-4.67106246894239,921.5999999999999,8.389117683376636,13.06504979863322,1074.1507090032842
13.0,18.94891117964899,-0.6734118458083106,13.033316121648518,-5.264384720814171,1375.159259259259,9.488205593192044,13.538191351267509,1491.1217060228855
14.0,19.181849530530755,0.2198964326324738,18.53355100132264,-5.711301564633246,1991.9407407407398,10.737022182055126,13.14002941334145,2092.7572362625515
15.0,18.489371120324304,1.172952623871237,24.40580167859513,-6.010339602897124,2812.5,12.151419531136447,11.036962241146872,3087.9339751490916
